-55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 0, -55.129, -2.48439, 1.5708, -55.129, -2.48439, 1.5708, -55.129, -2.48439, 1.5708, -55.129, -2.48439, 1.5708, -55.129, -2.48439, 6.13806, -55.129, -2.48439, 4.91149, -55.129, -2.48439, 0, -55.129, -2.48439, 4.90847, -55.129, -2.48439, 5.42035, -55.129, -2.48439, 4.34557, 
-53.129, -2.48439, 6.07081, -53.129, -2.48439, 6.14278, -53.129, -2.48439, 6.18989, -53.129, -2.48439, 6.22553, -53.129, -2.48439, 6.25554, -53.129, -2.48439, 0, -53.129, -2.48439, 0.0276423, -53.129, -2.48439, 0.0576536, -53.129, -2.48439, 0.0932914, -53.129, -2.48439, 0.140405, -53.129, -2.48439, 0.212374, -53.129, -2.48439, 1.5708, -53.129, -2.48439, 1.5708, -53.129, -2.48439, 1.5708, -53.129, -2.48439, 1.5708, -53.129, -2.48439, 6.07081, -53.129, -2.48439, 4.37182, -53.129, -2.48439, 5.42035, -53.129, -2.48439, 3.871, -53.129, -2.48439, 0.15487, -53.129, -2.48439, 4.42991, 
-54.8065, -2.27361, 5.85844, -54.8143, -2.3134, 6.00237, -54.8192, -2.34445, 6.0966, -54.8224, -2.36979, 6.16788, -54.8247, -2.39124, 6.2279, -54.8262, -2.40997, 0, -54.8274, -2.42677, 0.0552846, -54.8281, -2.44222, 0.115307, -54.8286, -2.45675, 0.186583, -54.8289, -2.47071, 0.280811, -54.829, -2.48439, 0.424748, -54.8289, -2.49807, 1.5708, -54.8286, -2.51203, 1.5708, -54.8281, -2.52656, 1.5708, -54.8274, -2.54201, 1.5708, -54.8262, -2.55882, 5.35712, -54.8247, -2.57755, 3.40161, -54.8224, -2.599, 6.13806, -54.8192, -2.62434, 4.55069, -54.8143, -2.65539, 0, -54.8065, -2.69517, 5.15994, 
-52.8515, -2.69517, 5.64606, -52.8437, -2.65539, 5.86197, -52.8389, -2.62434, 6.00331, -52.8356, -2.599, 6.11022, -52.8334, -2.57755, 6.20026, -52.8318, -2.55882, 0, -52.8307, -2.54201, 0.0829268, -52.8299, -2.52656, 0.172961, -52.8294, -2.51203, 0.279874, -52.8291, -2.49807, 0.421216, -52.829, -2.48439, 0.637121, -52.8291, -2.47071, 1.5708, -52.8294, -2.45675, 1.5708, -52.8299, -2.44222, 1.5708, -52.8307, -2.42677, 1.5708, -52.8318, -2.40997, 5.8448, -52.8334, -2.39124, 5.0117, -52.8356, -2.36979, 6.11135, -52.8389, -2.34445, 4.73663, -52.8437, -2.3134, 5.42035, -52.8515, -2.27361, 4.07512, 
-54.4469, -2.13554, 5.43369, -54.475, -2.19874, 5.72156, -54.4928, -2.24924, 5.91002, -54.5047, -2.29107, 6.05257, -54.513, -2.32684, 6.17262, -54.5188, -2.35828, 0, -54.5229, -2.38663, 0.110569, -54.5257, -2.41278, 0.230614, -54.5276, -2.43743, 0.373166, -54.5287, -2.46114, 0.561621, -54.529, -2.48439, 0.849495, -54.5287, -2.50765, 1.5708, -54.5276, -2.53136, 1.5708, -54.5257, -2.55601, 1.5708, -54.5229, -2.58216, 1.5708, -54.5188, -2.61051, 5.85844, -54.513, -2.64195, 4.15945, -54.5047, -2.67771, 5.36905, -54.4928, -2.71954, 3.57109, -54.475, -2.77005, 6.13806, -54.4469, -2.83325, 4.30008, 
-52.6246, -2.95972, 5.22132, -52.5919, -2.87264, 5.58116, -52.5711, -2.80351, 5.81673, -52.5573, -2.74647, 5.99492, -52.5477, -2.69784, 6.14497, -52.5409, -2.65516, 0, -52.5362, -2.61673, 0.138211, -52.5328, -2.58131, 0.288268, -52.5307, -2.54794, 0.466457, -52.5294, -2.51586, 0.702026, -52.529, -2.48439, 1.06187, -52.5294, -2.45293, 1.5708, -52.5307, -2.42084, 1.5708, -52.5328, -2.38748, 1.5708, -52.5362, -2.35205, 1.5708, -52.5409, -2.31362, 5.23349, -52.5477, -2.27094, 3.14632, -52.5573, -2.22231, 5.84247, -52.5711, -2.16527, 4.54342, -52.5919, -2.09614, 6.14278, -52.6246, -2.00907, 5.01954, 
-54.0662, -2.07637, 5.00894, -54.121, -2.14379, 5.44075, -54.1563, -2.20065, 5.72344, -54.1801, -2.24929, 5.93726, -54.1966, -2.29175, 6.11733, -54.2083, -2.32962, 0, -54.2166, -2.36409, 0.165854, -54.2224, -2.39611, 0.345922, -54.2261, -2.42643, 0.559748, -54.2283, -2.45567, 0.842432, -54.229, -2.48439, 1.27424, -54.2283, -2.51311, 1.5708, -54.2261, -2.54236, 1.5708, -54.2224, -2.57267, 1.5708, -54.2166, -2.60469, 1.5708, -54.2083, -2.63916, 5.57145, -54.1966, -2.67703, 5.16925, -54.1801, -2.71949, 5.93951, -54.1563, -2.76814, 4.56479, -54.121, -2.82499, 5.37837, -54.0662, -2.89241, 3.78916, 
-52.4586, -3.26614, 4.79657, -52.3809, -3.12976, 5.30035, -52.3311, -3.01839, 5.63015, -52.2977, -2.92488, 5.87961, -52.2744, -2.84422, 6.08969, -52.258, -2.77288, 0, -52.2464, -2.70829, 0.193496, -52.2383, -2.64853, 0.403575, -52.233, -2.59209, 0.65304, -52.23, -2.53774, 0.982837, -52.229, -2.48439, 1.48662, -52.23, -2.43105, 1.5708, -52.233, -2.37669, 1.5708, -52.2383, -2.32025, 1.5708, -52.2464, -2.26049, 1.5708, -52.258, -2.1959, 5.64606, -52.2744, -2.12456, 3.94707, -52.2977, -2.04391, 5.26797, -52.3311, -1.9504, 3.27435, -52.3809, -1.83902, 5.84101, -52.4586, -1.70265, 4.20938, 
-53.6816, -2.09877, 4.5842, -53.7629, -2.15017, 5.15994, -53.8163, -2.19962, 5.53685, -53.8528, -2.24498, 5.82196, -53.8784, -2.2863, 6.06205, -53.8966, -2.32415, 0, -53.9095, -2.35925, 0.221138, -53.9185, -2.39226, 0.461229, -53.9245, -2.42377, 0.746331, -53.9279, -2.45431, 1.12324, -53.929, -2.48439, 1.69899, -53.9279, -2.51447, 1.5708, -53.9245, -2.54502, 1.5708, -53.9185, -2.57653, 1.5708, -53.9095, -2.60954, 1.5708, -53.8966, -2.64464, 5.05503, -53.8784, -2.68249, 1.5708, -53.8528, -2.7238, 5.56002, -53.8163, -2.76917, 4.58754, -53.7629, -2.81861, 6.00237, -53.6816, -2.87001, 4.87913, 
-52.3609, -3.60067, 4.37182, -52.217, -3.41917, 5.01954, -52.1235, -3.26474, 5.44356, -52.0602, -3.13186, 5.7643, -52.016, -3.01542, 6.0344, -51.9847, -2.91133, 0, -51.9625, -2.8164, 0.24878, -51.9469, -2.72811, 0.518883, -51.9367, -2.64445, 0.839622, -51.9309, -2.56372, 1.26365, -51.929, -2.48439, 1.91136, -51.9309, -2.40507, 1.5708, -51.9367, -2.32433, 1.5708, -51.9469, -2.24067, 1.5708, -51.9625, -2.15238, 1.5708, -51.9847, -2.05745, 5.33031, -52.016, -1.95336, 1.5708, -52.0602, -1.83693, 5.76767, -52.1235, -1.70405, 4.39295, -52.217, -1.54961, 5.29523, -52.3609, -1.36812, 3.49332, 
-53.3104, -2.20174, 4.15945, -53.4111, -2.2177, 4.87913, -53.4796, -2.24618, 5.35027, -53.5272, -2.27822, 5.70665, -53.561, -2.3105, 6.00676, -53.5853, -2.34189, 0, -53.6027, -2.3721, 0.276423, -53.6148, -2.40121, 0.576536, -53.6229, -2.42944, 0.932914, -53.6275, -2.45707, 1.40405, -53.629, -2.48439, 2.12374, -53.6275, -2.51172, 1.5708, -53.6229, -2.53934, 1.5708, -53.6148, -2.56757, 1.5708, -53.6027, -2.59668, 1.5708, -53.5853, -2.62689, 5.43369, -53.561, -2.65828, 1.5708, -53.5272, -2.69057, 5.12007, -53.4796, -2.72261, 1.5708, -53.4111, -2.75108, 5.55276, -53.3104, -2.76705, 4.15958, 
-52.3359, -3.94827, 3.94707, -52.105, -3.73234, 4.73873, -51.9525, -3.53771, 5.25698, -51.848, -3.36469, 5.649, -51.7747, -3.20995, 5.97912, -51.7224, -3.06975, 0, -51.6852, -2.94069, 0.304065, -51.6592, -2.81991, 0.63419, -51.642, -2.70499, 1.02621, -51.6322, -2.59378, 1.54446, -51.629, -2.48439, 2.33611, -51.6322, -2.375, 1.5708, -51.642, -2.2638, 1.5708, -51.6592, -2.14887, 1.5708, -51.6852, -2.0281, 1.5708, -51.7224, -1.89904, 4.82974, -51.7747, -1.75883, 1.5708, -51.848, -1.60409, 5.29901, -51.9525, -1.43107, 1.5708, -52.105, -1.23644, 5.86197, -52.3359, -1.02051, 4.73873, 
-52.9692, -2.38063, 0, -53.0761, -2.34438, 0, -53.1526, -2.33941, 0, -53.2075, -2.34855, 0, -53.2473, -2.36417, 0, -53.2762, -2.38276, 0, -53.2971, -2.40262, 0, -53.3118, -2.42297, 0, -53.3216, -2.44345, 0, -53.3272, -2.46393, 0, -53.329, -2.48439, 1.5708, -53.3272, -2.50485, 1.5708, -53.3216, -2.52533, 1.5708, -53.3118, -2.54582, 1.5708, -53.2971, -2.56616, 1.5708, -53.2762, -2.58603, 5.1322, -53.2473, -2.60461, 1.5708, -53.2075, -2.62024, 5.59583, -53.1526, -2.62937, 1.5708, -53.0761, -2.6244, 5.17257, -52.9692, -2.58815, 1.5708, 
-52.3848, -4.29333, 6.11135, -52.0482, -4.06005, 6.16833, -51.8213, -3.83194, 6.20869, -51.6639, -3.6203, 6.241, -51.5525, -3.42612, 6.2695, -51.4727, -3.24724, 0.013682, -51.4155, -3.08075, 0.0421822, -51.3755, -2.92377, 0.0744958, -51.349, -2.77364, 0.114858, -51.3339, -2.62793, 0.17184, -51.329, -2.48439, 1.5708, -51.3339, -2.34085, 1.5708, -51.349, -2.19515, 1.5708, -51.3755, -2.04502, 1.5708, -51.4155, -1.88804, 1.5708, -51.4727, -1.72155, 5.22132, -51.5525, -1.54266, 1.5708, -51.6639, -1.34848, 4.92972, -51.8213, -1.13685, 1.5708, -52.0482, -0.908733, 5.27898, -52.3848, -0.675452, 1.5708, 
-52.6734, -2.62743, 5.93951, -52.7677, -2.52649, 6.05347, -52.8419, -2.47748, 6.13419, -52.898, -2.45505, 6.19882, -52.9399, -2.44684, 6.25582, -52.971, -2.44651, 0.027364, -52.9937, -2.45069, 0.0843644, -53.0099, -2.45749, 0.148992, -53.0208, -2.46578, 0.229715, -53.027, -2.4749, 0.34368, -53.029, -2.48439, 1.5708, -53.027, -2.49388, 1.5708, -53.0208, -2.503, 1.5708, -53.0099, -2.5113, 1.5708, -52.9937, -2.51809, 1.5708, -52.971, -2.52227, 4.56776, -52.9399, -2.52195, 1.5708, -52.898, -2.51374, 5.06713, -52.8419, -2.4913, 1.5708, -52.7677, -2.44229, 5.72156, -52.6734, -2.34136, 1.5708, 
-52.5052, -4.62035, 5.76767, -52.0483, -4.39265, 5.93861, -51.7326, -4.14163, 6.0597, -51.5104, -3.89533, 6.15664, -51.3514, -3.66204, 6.24214, -51.2368, -3.44283, 0.041046, -51.1544, -3.23611, 0.126547, -51.0965, -3.03949, 0.223487, -51.0581, -2.85036, 0.344573, -51.0362, -2.66616, 0.515519, -51.029, -2.48439, 1.5708, -51.0362, -2.30262, 1.5708, -51.0581, -2.11842, 1.5708, -51.0965, -1.92929, 1.5708, -51.1544, -1.73267, 1.5708, -51.2368, -1.52596, 4.98603, -51.3514, -1.30674, 1.5708, -51.5104, -1.07346, 5.42399, -51.7326, -0.827157, 1.5708, -52.0483, -0.576138, 5.0128, -52.5052, -0.348437, 1.5708, 
-52.4363, -2.93103, 5.59583, -52.4949, -2.75865, 5.82376, -52.5536, -2.65767, 5.9852, -52.6028, -2.59632, 6.11446, -52.6416, -2.55777, 6.22846, -52.6714, -2.53281, 0.054728, -52.6937, -2.51617, 0.168729, -52.7098, -2.5047, 0.297983, -52.7207, -2.49642, 0.45943, -52.727, -2.48998, 0.687359, -52.729, -2.48439, 1.5708, -52.727, -2.4788, 1.5708, -52.7207, -2.47236, 1.5708, -52.7098, -2.46408, 1.5708, -52.6937, -2.45262, 1.5708, -52.6714, -2.43598, 5.00894, -52.6416, -2.41101, 1.5708, -52.6028, -2.37247, 4.70253, -52.5536, -2.31112, 1.5708, -52.4949, -2.21013, 5.02506, -52.4363, -2.03775, 1.5708, 
-52.6919, -4.91462, 5.42399, -52.1053, -4.72033, 5.7089, -51.6881, -4.46068, 5.91071, -51.3893, -4.18614, 6.07227, -51.1732, -3.91567, 6.21478, -51.0162, -3.65542, 0.06841, -50.9027, -3.40627, 0.210911, -50.8226, -3.16688, 0.372479, -50.7694, -2.9351, 0.574288, -50.7389, -2.70846, 0.859199, -50.729, -2.48439, 1.5708, -50.7389, -2.26033, 1.5708, -50.7694, -2.03368, 1.5708, -50.8226, -1.8019, 1.5708, -50.9027, -1.56252, 1.5708, -51.0162, -1.31336, 4.28086, -51.1732, -1.05311, 1.5708, -51.3893, -0.782645, 4.87122, -51.6881, -0.5081, 1.5708, -52.1053, -0.248455, 5.58116, -52.6919, -0.0541641, 1.5708, 
-52.2684, -3.2778, 5.25215, -52.2659, -3.03404, 5.59404, -52.2934, -2.87643, 5.83621, -52.3257, -2.7705, 6.03009, -52.3549, -2.69601, 6.20109, -52.379, -2.64116, 0.082092, -52.3979, -2.59882, 0.253093, -52.4119, -2.56453, 0.446975, -52.4215, -2.53534, 0.689145, -52.4272, -2.50916, 1.03104, -52.429, -2.48439, 1.5708, -52.4272, -2.45962, 1.5708, -52.4215, -2.43344, 1.5708, -52.4119, -2.40425, 1.5708, -52.3979, -2.36996, 1.5708, -52.379, -2.32762, 4.89836, -52.3549, -2.27277, 1.5708, -52.3257, -2.19829, 5.25215, -52.2934, -2.09236, 1.5708, -52.2659, -1.93475, 4.81907, -52.2684, -1.69099, 1.5708, 
-52.9365, -5.16293, 5.08031, -52.2174, -5.03345, 5.47918, -51.6887, -4.78283, 5.76171, -51.3024, -4.48891, 5.98791, -51.0194, -4.1848, 6.18741, -50.812, -3.88386, 0.095774, -50.6611, -3.59064, 0.295276, -50.5543, -3.3057, 0.521471, -50.4831, -3.02778, 0.804003, -50.4423, -2.75482, 1.20288, -50.429, -2.48439, 1.5708, -50.4423, -2.21397, 1.5708, -50.4831, -1.941, 1.5708, -50.5543, -1.66308, 1.5708, -50.6611, -1.37814, 1.5708, -50.812, -1.08493, 4.79657, -51.0194, -0.783989, 1.5708, -51.3024, -0.479875, 4.44518, -51.6887, -0.185957, 1.5708, -52.2174, 0.064665, 4.796, -52.9365, 0.194145, 1.5708, 
-52.1775, -3.65215, 4.90847, -52.0873, -3.34453, 5.36433, -52.0663, -3.12946, 5.68722, -52.0703, -2.97528, 5.94573, -52.0823, -2.86036, 6.17373, -52.0955, -2.77097, 0.109456, -52.1074, -2.69838, 0.337458, -52.1168, -2.63687, 0.595966, -52.1236, -2.58251, 0.91886, -52.1277, -2.53245, 1.37472, -52.129, -2.48439, 1.5708, -52.1277, -2.43634, 1.5708, -52.1236, -2.38627, 1.5708, -52.1168, -2.33192, 1.5708, -52.1074, -2.2704, 5.42035, -52.0955, -2.19781, 3.98192, -52.0823, -2.10842, 1.5708, -52.0703, -1.9935, 4.71704, -52.0663, -1.83933, 1.5708, -52.0873, -1.62426, 5.44075, -52.1775, -1.31663, 1.5708, 
-53.2278, -5.35412, 4.73663, -52.3814, -5.32278, 5.24947, -51.7344, -5.10172, 5.61272, -51.2508, -4.79965, 5.90355, -50.8913, -4.46708, 6.16005, -50.6253, -4.12685, 0.123138, -50.4307, -3.78863, 0.37964, -50.2921, -3.45572, 0.670462, -50.1995, -3.12835, 1.03372, -50.1464, -2.80523, 1.54656, -50.129, -2.48439, 1.5708, -50.1464, -2.16355, 1.5708, -50.1995, -1.84044, 1.5708, -50.2921, -1.51307, 1.5708, -50.4307, -1.18016, 0.15487, -50.6253, -0.84193, 4.87314, -50.8913, -0.501704, 1.5708, -51.2508, -0.169139, 5.08031, -51.7344, 0.132934, 1.5708, -52.3814, 0.353997, 4.59519, -53.2278, 0.385333, 1.5708, 
-52.1674, -4.03726, 4.56479, -51.9645, -3.68098, 5.13461, -51.8769, -3.41177, 5.53823, -51.8402, -3.20798, 5.86136, -51.8262, -3.04939, 6.14637, -51.8225, -2.92152, 0.13682, -51.8231, -2.81452, 0.421822, -51.825, -2.72159, 0.744958, -51.8271, -2.6379, 1.14858, -51.8285, -2.55982, 1.7184, -51.829, -2.48439, 1.5708, -51.8285, -2.40896, 1.5708, -51.8271, -2.33088, 1.5708, -51.825, -2.2472, 1.5708, -51.8231, -2.15427, 0, -51.8225, -2.04726, 4.5842, -51.8262, -1.91939, 5.42035, -51.8402, -1.7608, 4.16525, -51.8769, -1.55701, 1.5708, -51.9645, -1.2878, 4.59631, -52.1674, -0.93152, 1.5708, 
-53.553, -5.47959, 4.39295, -52.5925, -5.5798, 5.01975, -51.8242, -5.41108, 5.46373, -51.2351, -5.11425, 5.81918, -50.7901, -4.76007, 6.13268, -50.4573, -4.38307, 0.150502, -50.212, -3.99957, 0.464004, -50.0365, -3.61665, 0.819454, -49.9188, -3.23671, 1.26343, -49.8511, -2.85969, 1.89024, -49.829, -2.48439, 1.5708, -49.8511, -2.10909, 1.5708, -49.9188, -1.73208, 1.5708, -50.0365, -1.35213, 1.5708, -50.212, -0.969218, 5.42035, -50.4573, -0.585716, 3.68438, -50.7901, -0.208716, 0.15487, -51.2351, 0.145469, 4.60913, -51.8242, 0.442296, 1.5708, -52.5925, 0.61102, 5.30035, -53.553, 0.510808, 1.5708, 
